ID_MEDICO,ID_SERVICIO
851041,Consulta malestar general
851042,Radiografias
851043,Examen de sangre
851044,Remisión cardiólogo
851045,Consultas odontologicas
851046,Jornadas de vacunacion
851047,Radiografias
851048,Remisión cardiólogo
851049,Consultas medicas con especialistas
851050,Examen de sangre
851051,Terapia post traumática
851052,Radiografias
851053,Jornadas de vacunacion
851054,Remisión cardiólogo
851055,Examenes de sangre
851056,Consulta malestar general
851057,Examenes de sangre
851058,Hospitalización por infarto
851059,Hospitalización por infarto
851060,Examenes de sangre
851061,Consulta dolor cardiaco
851062,Terapia post traumática
851063,Remisión cardiólogo
851064,Jornadas de vacunacion
851065,Examenes de sangre
851066,Consulta dolor cardiaco
851067,Consultas odontologicas
851068,Consultas medicas con especialistas
851069,Terapia post traumática
851070,Hospitalización por infarto
851071,Terapia post traumática
851072,Jornadas de vacunacion
851073,Jornadas de vacunacion
851074,Cirugía de corazón
851075,Hospitalización por infarto
851076,Consultas medicas con medico general
851077,Examenes de sangre
851078,Cirugía de corazón
851079,Examen de sangre
851080,Consulta malestar general
851081,Examen de sangre
851082,Consulta progreso de diabetes
851083,Radiografias
851084,Cirugía de corazón
851085,Radiografias
851086,Radiografias
851087,Radiografias
851088,Remisión cardiólogo
851089,Jornadas de vacunacion
851090,Jornadas de vacunacion
851091,Consultas medicas con medico general
851092,Hospitalización por infarto
851093,Cirugía de corazón
851094,Radiografias
851095,Consultas medicas con especialistas
851096,Consultas medicas con especialistas
851097,Consultas medicas con especialistas
851098,Examen de sangre
851099,Consulta dolor cardiaco
851100,Consultas odontologicas
851101,Radiografias
851102,Hospitalización por infarto
851103,Consultas medicas con medico general
851104,Consultas odontologicas
851105,Cirugía de corazón
851106,Consulta dolor cardiaco
851107,Jornadas de vacunacion
851108,Consulta dolor cardiaco
851109,Radiografias
851110,Consultas medicas con medico general
851111,Radiografias
851112,Consultas medicas con medico general
851113,Consulta progreso de diabetes
851114,Consulta dolor cardiaco
851115,Radiografias
851116,Consultas odontologicas
851117,Consulta malestar general
851118,Jornadas de vacunacion
851119,Cirugía de corazón
851120,Examenes de sangre
851121,Remisión cardiólogo
851122,Consultas odontologicas
851123,Remisión cardiólogo
851124,Consulta progreso de diabetes
851125,Consultas odontologicas
851126,Jornadas de vacunacion
851127,Consulta malestar general
851128,Consulta progreso de diabetes
851129,Hospitalización por infarto
851130,Radiografias
851131,Examen de sangre
851132,Consultas odontologicas
851133,Consulta progreso de diabetes
851134,Cirugía de corazón
851135,Hospitalización por infarto
851136,Jornadas de vacunacion
851137,Cirugía de corazón
851138,Consulta dolor cardiaco
851139,Radiografias
851140,Cirugía de corazón
851141,Cirugía de corazón
851142,Terapia post traumática
851143,Remisión cardiólogo
851144,Cirugía de corazón
851145,Consultas medicas con especialistas
851146,Consulta dolor cardiaco
851147,Hospitalización por infarto
851148,Cirugía de corazón
851149,Jornadas de vacunacion
851150,Hospitalización por infarto
851151,Consulta dolor cardiaco
851152,Hospitalización por infarto
851153,Terapia post traumática
851154,Consulta dolor cardiaco
851155,Consultas odontologicas
851156,Hospitalización por infarto
851157,Consultas odontologicas
851158,Hospitalización por infarto
851159,Remisión cardiólogo
851160,Examenes de sangre
851161,Consulta malestar general
851162,Consulta dolor cardiaco
851163,Consultas medicas con medico general
851164,Consulta malestar general
851165,Hospitalización por infarto
851166,Remisión cardiólogo
851167,Cirugía de corazón
851168,Consulta malestar general
851169,Consulta progreso de diabetes
851170,Consulta malestar general
851171,Consultas medicas con especialistas
851172,Consulta progreso de diabetes
851173,Consulta malestar general
851174,Terapia post traumática
851175,Consulta dolor cardiaco
851176,Radiografias
851177,Hospitalización por infarto
851178,Remisión cardiólogo
851179,Examen de sangre
851180,Cirugía de corazón
851181,Consulta progreso de diabetes
851182,Terapia post traumática
851183,Hospitalización por infarto
851184,Radiografias
851185,Radiografias
851186,Jornadas de vacunacion
851187,Consulta malestar general
851188,Cirugía de corazón
851189,Examen de sangre
851190,Consultas odontologicas
851191,Consultas odontologicas
851192,Examen de sangre
851193,Consultas medicas con medico general
851194,Consultas odontologicas
851195,Consultas medicas con medico general
851196,Consulta malestar general
851197,Hospitalización por infarto
851198,Consultas medicas con medico general
851199,Jornadas de vacunacion
851200,Hospitalización por infarto
851201,Consultas medicas con medico general
851202,Examenes de sangre
851203,Terapia post traumática
851204,Hospitalización por infarto
851205,Cirugía de corazón
851206,Remisión cardiólogo
851207,Jornadas de vacunacion
851208,Consultas medicas con especialistas
851209,Jornadas de vacunacion
851210,Jornadas de vacunacion
851211,Jornadas de vacunacion
851212,Jornadas de vacunacion
851213,Terapia post traumática
851214,Hospitalización por infarto
851215,Consulta progreso de diabetes
851216,Hospitalización por infarto
851217,Consultas medicas con especialistas
851218,Hospitalización por infarto
851219,Cirugía de corazón
851220,Radiografias
851221,Consulta dolor cardiaco
851222,Consultas medicas con medico general
851223,Jornadas de vacunacion
851224,Consulta progreso de diabetes
851225,Hospitalización por infarto
851226,Consultas medicas con medico general
851227,Cirugía de corazón
851228,Examen de sangre
851229,Consultas odontologicas
851230,Examenes de sangre
851231,Consultas medicas con especialistas
851232,Consultas medicas con medico general
851233,Consultas odontologicas
851234,Examen de sangre
851235,Hospitalización por infarto
851236,Consultas medicas con especialistas
851237,Radiografias
851238,Terapia post traumática
851239,Examenes de sangre
851240,Remisión cardiólogo
851241,Consulta dolor cardiaco
851242,Remisión cardiólogo
851243,Examenes de sangre
851244,Cirugía de corazón
851245,Consulta progreso de diabetes
851246,Cirugía de corazón
851247,Jornadas de vacunacion
851248,Consulta progreso de diabetes
851249,Consulta progreso de diabetes
851250,Consulta progreso de diabetes
851251,Consulta malestar general
851252,Examen de sangre
851253,Hospitalización por infarto
851254,Jornadas de vacunacion
851255,Cirugía de corazón
851256,Examenes de sangre
851257,Consultas odontologicas
851258,Consultas medicas con especialistas
851259,Consultas odontologicas
851260,Hospitalización por infarto
851261,Consulta dolor cardiaco
851262,Examen de sangre
851263,Hospitalización por infarto
851264,Terapia post traumática
851265,Consulta progreso de diabetes
851266,Jornadas de vacunacion
851267,Consulta dolor cardiaco
851268,Consultas medicas con especialistas
851269,Consultas odontologicas
851270,Remisión cardiólogo
851271,Examen de sangre
851272,Remisión cardiólogo
851273,Consultas medicas con medico general
851274,Jornadas de vacunacion
851275,Examenes de sangre
851276,Consultas medicas con medico general
851277,Consulta dolor cardiaco
851278,Radiografias
851279,Consultas odontologicas
851280,Consultas medicas con medico general
851281,Examen de sangre
851282,Remisión cardiólogo
851283,Consulta progreso de diabetes
851284,Examenes de sangre
851285,Jornadas de vacunacion
851286,Radiografias
851287,Hospitalización por infarto
851288,Radiografias
851289,Hospitalización por infarto
851290,Examenes de sangre
851291,Terapia post traumática
851292,Remisión cardiólogo
851293,Consulta progreso de diabetes
851294,Consulta progreso de diabetes
851295,Consulta dolor cardiaco
851296,Terapia post traumática
851297,Remisión cardiólogo
851298,Terapia post traumática
851299,Remisión cardiólogo
851300,Consultas odontologicas
851301,Consultas medicas con especialistas
851302,Cirugía de corazón
851303,Consulta dolor cardiaco
851304,Consulta dolor cardiaco
851305,Consulta progreso de diabetes
851306,Consultas odontologicas
851307,Consultas medicas con medico general
851308,Hospitalización por infarto
851309,Examenes de sangre
851310,Examenes de sangre
851311,Cirugía de corazón
851312,Consultas medicas con medico general
851313,Remisión cardiólogo
851314,Consulta progreso de diabetes
851315,Consulta dolor cardiaco
851316,Hospitalización por infarto
851317,Consultas odontologicas
851318,Consultas medicas con medico general
851319,Jornadas de vacunacion
851320,Examenes de sangre
851321,Terapia post traumática
851322,Examen de sangre
851323,Remisión cardiólogo
851324,Consulta malestar general
851325,Examenes de sangre
851326,Remisión cardiólogo
851327,Consulta progreso de diabetes
851328,Cirugía de corazón
851329,Consultas odontologicas
851330,Consultas odontologicas
851331,Terapia post traumática
851332,Hospitalización por infarto
851333,Examen de sangre
851334,Terapia post traumática
851335,Radiografias
851336,Examen de sangre
851337,Consultas medicas con medico general
851338,Jornadas de vacunacion
851339,Consultas medicas con medico general
851340,Consultas medicas con especialistas
851341,Remisión cardiólogo
851342,Consulta dolor cardiaco
851343,Consultas odontologicas
851344,Examen de sangre
851345,Consultas odontologicas
851346,Examen de sangre
851347,Consultas medicas con medico general
851348,Jornadas de vacunacion
851349,Jornadas de vacunacion
851350,Radiografias
851351,Radiografias
851352,Examen de sangre
851353,Remisión cardiólogo
851354,Examen de sangre
851355,Consultas medicas con medico general
851356,Cirugía de corazón
851357,Consultas medicas con especialistas
851358,Examen de sangre
851359,Consulta dolor cardiaco
851360,Consulta malestar general
851361,Radiografias
851362,Terapia post traumática
851363,Consultas medicas con especialistas
851364,Cirugía de corazón
851365,Remisión cardiólogo
851366,Remisión cardiólogo
851367,Consultas medicas con especialistas
851368,Consulta malestar general
851369,Radiografias
851370,Examen de sangre
851371,Consulta malestar general
851372,Terapia post traumática
851373,Remisión cardiólogo
851374,Radiografias
851375,Jornadas de vacunacion
851376,Consultas medicas con especialistas
851377,Remisión cardiólogo
851378,Cirugía de corazón
851379,Examen de sangre
851380,Cirugía de corazón
851381,Consulta dolor cardiaco
851382,Remisión cardiólogo
851383,Jornadas de vacunacion
851384,Examenes de sangre
851385,Consultas odontologicas
851386,Consulta progreso de diabetes
851387,Consulta progreso de diabetes
851388,Remisión cardiólogo
851389,Consultas medicas con medico general
851390,Hospitalización por infarto
851391,Examen de sangre
851392,Consulta dolor cardiaco
851393,Jornadas de vacunacion
851394,Radiografias
851395,Examenes de sangre
851396,Consulta progreso de diabetes
851397,Remisión cardiólogo
851398,Hospitalización por infarto
851399,Terapia post traumática
851400,Examenes de sangre
851401,Consultas odontologicas
851402,Hospitalización por infarto
851403,Consulta progreso de diabetes
851404,Consultas odontologicas
851405,Examenes de sangre
851406,Jornadas de vacunacion
851407,Examenes de sangre
851408,Consulta malestar general
851409,Terapia post traumática
851410,Consultas medicas con especialistas
851411,Consulta dolor cardiaco
851412,Jornadas de vacunacion
851413,Remisión cardiólogo
