ID_SERVICIO;DURACION;HORAINICIO;DIA;ID_IPS;CAPACIDAD;CANCELADA;CAPACIDADMAX
Jornadas de vacunacion;23;9:41:56;29/04/2016 06:27:25;IPS272;14;0;50
Hospitalización por infarto;19;5:31:28;18/12/2010 01:45:04;IPS492;14;0;50
Consulta malestar general;30;3:47:03;01/07/2014 11:03:03;IPS117;14;0;50
Remisión cardiólogo;35;2:01:55;12/04/2010 11:15:37;IPS424;14;0;50
Radiografias;37;5:58:05;25/05/2016 03:29:45;IPS167;14;0;50
Examenes de sangre;26;3:12:32;15/07/2018 11:14:21;IPS313;14;0;50
Examen de sangre;24;5:07:22;23/07/2016 04:52:22;IPS268;14;0;50
Cirugía de corazón;33;12:33:32;29/12/2011 09:34:02;IPS223;14;0;50
Hospitalización por infarto;21;8:21:13;10/10/2012 03:56:31;IPS110;14;0;50
Jornadas de vacunacion;17;4:05:18;30/08/2015 06:57:53;IPS141;14;0;50
Remisión cardiólogo;31;11:52:19;31/10/2010 10:37:16;IPS197;14;0;50
Cirugía de corazón;39;1:44:46;13/06/2019 10:33:24;IPS201;14;0;50
Consultas odontologicas;20;8:34:33;10/02/2017 08:24:09;IPS410;14;0;50
Examen de sangre;22;2:46:00;12/06/2010 05:50:29;IPS2;14;0;50
Examenes de sangre;25;11:50:01;31/10/2011 11:16:07;IPS170;14;0;50
Remisión cardiólogo;17;11:41:30;27/10/2017 05:50:52;IPS453;14;0;50
Consultas medicas con especialistas;15;10:11:07;02/02/2010 10:27:35;IPS397;14;0;50
Consultas medicas con especialistas;33;4:42:11;18/09/2014 08:14:20;IPS183;14;0;50
Consulta progreso de diabetes;30;8:52:11;02/06/2016 01:17:08;IPS242;14;0;50
Radiografias;17;4:01:40;15/04/2011 04:31:58;IPS400;14;0;50
Consultas medicas con especialistas;29;4:45:47;28/01/2017 10:28:29;IPS185;14;0;50
Terapia post traumática;25;8:18:21;12/11/2017 07:37:33;IPS104;14;0;50
Consultas odontologicas;19;2:46:33;03/03/2014 02:40:58;IPS77;14;0;50
Consultas odontologicas;41;4:30:11;12/08/2018 08:36:07;IPS371;14;0;50
Hospitalización por infarto;21;2:55:19;08/09/2018 05:44:34;IPS126;14;0;50
Consultas odontologicas;43;2:58:15;07/12/2014 04:51:32;IPS273;14;0;50
Jornadas de vacunacion;19;1:30:03;15/10/2019 04:19:57;IPS284;14;0;50
Examen de sangre;36;1:03:02;18/07/2010 03:41:47;IPS146;14;0;50
Consultas medicas con medico general;16;1:24:23;12/07/2018 06:47:26;IPS70;14;0;50
Examenes de sangre;27;10:38:52;28/10/2012 01:55:49;IPS225;14;0;50
Examenes de sangre;15;7:08:44;30/11/2010 10:11:53;IPS116;14;0;50
Consultas odontologicas;38;2:01:27;15/02/2011 09:53:03;IPS14;14;0;50
Consultas medicas con especialistas;42;7:09:34;10/05/2019 07:29:41;IPS161;14;0;50
Jornadas de vacunacion;22;12:47:04;25/10/2016 06:05:22;IPS116;14;0;50
Jornadas de vacunacion;40;8:27:37;09/02/2011 01:35:22;IPS95;14;0;50
Examenes de sangre;18;10:31:19;26/06/2014 01:37:44;IPS373;14;0;50
Hospitalización por infarto;25;3:02:56;28/05/2010 10:32:16;IPS193;14;0;50
Consultas odontologicas;34;3:18:18;09/08/2019 08:57:17;IPS162;14;0;50
Hospitalización por infarto;29;11:19:04;28/09/2019 05:35:37;IPS97;14;0;50
Consulta dolor cardiaco;19;3:08:09;01/11/2017 01:22:44;IPS21;14;0;50
Consultas odontologicas;20;5:08:45;18/10/2011 12:41:05;IPS111;14;0;50
Consulta dolor cardiaco;28;4:47:52;14/07/2014 09:00:32;IPS126;14;0;50
Remisión cardiólogo;26;2:17:04;04/11/2014 01:12:48;IPS397;14;0;50
Consultas medicas con especialistas;32;7:20:37;19/10/2019 05:35:31;IPS395;14;0;50
Consultas odontologicas;21;9:34:12;19/09/2014 08:01:25;IPS360;14;0;50
Consulta progreso de diabetes;25;4:04:53;15/06/2015 03:55:58;IPS207;14;0;50
Consultas odontologicas;41;3:22:38;24/01/2016 09:04:10;IPS470;14;0;50
Terapia post traumática;18;7:05:29;08/02/2015 11:02:10;IPS242;14;0;50
Consultas odontologicas;43;7:48:21;11/01/2011 12:54:53;IPS10;14;0;50
Examenes de sangre;33;5:03:52;28/12/2018 10:50:29;IPS449;14;0;50
Consulta progreso de diabetes;29;8:52:28;16/08/2018 03:12:33;IPS313;14;0;50
Radiografias;36;1:04:23;27/05/2016 10:34:28;IPS212;14;0;50
Cirugía de corazón;21;7:00:08;02/09/2012 06:03:53;IPS253;14;0;50
Consultas medicas con especialistas;30;2:09:23;14/01/2016 02:02:37;IPS340;14;0;50
Hospitalización por infarto;23;5:09:05;29/07/2012 08:01:07;IPS32;14;0;50
Consulta progreso de diabetes;22;9:58:45;26/08/2011 04:42:39;IPS397;14;0;50
Terapia post traumática;20;6:57:42;02/08/2010 03:06:15;IPS186;14;0;50
Remisión cardiólogo;29;8:15:08;17/01/2013 07:50:19;IPS317;14;0;50
Remisión cardiólogo;41;5:28:34;22/05/2014 10:05:18;IPS329;14;0;50
Cirugía de corazón;39;5:59:48;31/08/2019 08:59:10;IPS160;14;0;50
Consultas medicas con medico general;38;6:30:43;06/06/2011 03:20:42;IPS85;14;0;50
Remisión cardiólogo;26;5:58:03;16/02/2012 05:32:12;IPS252;14;0;50
Hospitalización por infarto;33;6:25:01;04/06/2014 10:36:33;IPS91;14;0;50
Consulta progreso de diabetes;19;12:01:31;01/01/2018 10:38:30;IPS11;14;0;50
Consulta dolor cardiaco;23;5:20:14;08/08/2014 02:56:10;IPS422;14;0;50
Hospitalización por infarto;37;10:47:41;07/02/2012 06:34:22;IPS233;14;0;50
Cirugía de corazón;19;7:34:01;29/06/2014 05:25:43;IPS32;14;0;50
Consulta dolor cardiaco;41;6:36:11;05/02/2016 01:29:46;IPS164;14;0;50
Consulta malestar general;32;12:12:21;30/05/2018 01:48:05;IPS373;14;0;50
Radiografias;28;8:10:40;27/07/2011 10:21:23;IPS356;14;0;50
Jornadas de vacunacion;44;1:56:08;11/09/2018 06:53:16;IPS285;14;0;50
Examenes de sangre;28;5:57:55;22/09/2010 08:49:05;IPS288;14;0;50
Examen de sangre;37;3:40:17;06/03/2016 04:41:12;IPS90;14;0;50
Jornadas de vacunacion;32;7:59:18;19/06/2011 08:04:36;IPS221;14;0;50
Jornadas de vacunacion;16;11:27:37;04/09/2019 12:52:37;IPS19;14;0;50
Cirugía de corazón;30;7:42:50;12/01/2015 10:48:07;IPS402;14;0;50
Examenes de sangre;28;7:33:44;14/09/2012 06:22:03;IPS198;14;0;50
Terapia post traumática;32;11:59:06;27/06/2015 03:41:58;IPS257;14;0;50
Remisión cardiólogo;31;11:19:04;31/10/2010 06:49:29;IPS270;14;0;50
Consultas medicas con especialistas;31;9:26:11;24/12/2009 10:27:54;IPS54;14;0;50
Terapia post traumática;28;12:34:43;10/09/2018 12:36:38;IPS166;14;0;50
Hospitalización por infarto;18;3:32:14;17/10/2010 06:51:08;IPS499;14;0;50
Examen de sangre;25;7:18:13;17/07/2015 04:41:15;IPS373;14;0;50
Consultas medicas con medico general;30;1:58:10;03/09/2011 03:42:06;IPS250;14;0;50
Cirugía de corazón;23;3:47:09;15/03/2010 07:05:45;IPS263;14;0;50
Examenes de sangre;31;9:39:26;26/06/2017 03:50:48;IPS326;14;0;50
Terapia post traumática;15;12:43:22;06/03/2012 07:22:36;IPS309;14;0;50
Consultas odontologicas;21;3:12:43;27/11/2017 06:05:09;IPS347;14;0;50
Jornadas de vacunacion;41;8:16:07;11/02/2015 01:25:57;IPS114;14;0;50
Consultas medicas con medico general;17;4:24:28;10/10/2015 01:24:50;IPS424;14;0;50
Consulta malestar general;38;12:13:15;10/11/2017 09:40:03;IPS105;14;0;50
Consulta dolor cardiaco;31;4:46:59;24/10/2015 12:44:01;IPS162;14;0;50
Jornadas de vacunacion;26;9:33:26;11/09/2015 05:44:43;IPS263;14;0;50
Consultas odontologicas;18;8:17:47;31/05/2011 03:11:59;IPS50;14;0;50
Cirugía de corazón;15;4:09:58;09/11/2019 12:58:07;IPS428;14;0;50
Consultas medicas con especialistas;18;10:39:30;16/01/2011 11:22:28;IPS496;14;0;50
Consultas odontologicas;34;11:25:25;14/06/2019 10:36:09;IPS347;14;0;50
Hospitalización por infarto;33;12:27:34;23/08/2019 10:38:23;IPS362;14;0;50
Consulta malestar general;33;1:11:45;17/03/2014 12:54:17;IPS274;14;0;50
Terapia post traumática;31;8:33:33;28/11/2019 08:27:06;IPS490;14;0;50
Examenes de sangre;43;6:35:07;23/09/2010 08:04:35;IPS425;14;0;50
Radiografias;15;9:51:33;23/02/2013 05:42:24;IPS282;14;0;50
Radiografias;45;9:22:43;21/05/2018 02:58:50;IPS210;14;0;50
Consulta progreso de diabetes;33;11:41:37;17/10/2014 08:00:41;IPS7;14;0;50
Hospitalización por infarto;28;6:38:38;25/12/2016 12:23:31;IPS163;14;0;50
Jornadas de vacunacion;27;2:19:53;17/08/2016 10:39:23;IPS390;14;0;50
Consulta dolor cardiaco;28;11:44:37;24/09/2010 03:37:41;IPS211;14;0;50
Hospitalización por infarto;18;5:48:58;07/01/2014 02:07:05;IPS118;14;0;50
Cirugía de corazón;32;5:12:37;16/01/2017 02:47:58;IPS191;14;0;50
Remisión cardiólogo;43;5:03:02;13/03/2018 12:54:12;IPS138;14;0;50
Examenes de sangre;20;7:30:13;02/07/2013 06:02:27;IPS416;14;0;50
Examenes de sangre;28;12:14:13;20/02/2012 12:22:13;IPS297;14;0;50
Consultas medicas con medico general;39;3:23:10;25/08/2013 02:14:39;IPS273;14;0;50
Hospitalización por infarto;23;9:19:54;23/10/2013 09:48:22;IPS149;14;0;50
Radiografias;32;11:19:29;11/08/2015 03:33:34;IPS312;14;0;50
Hospitalización por infarto;43;3:45:25;13/08/2010 04:56:10;IPS464;14;0;50
Consulta progreso de diabetes;20;8:20:58;04/03/2013 12:03:09;IPS378;14;0;50
Examen de sangre;40;3:36:07;16/03/2011 09:57:43;IPS240;14;0;50
Terapia post traumática;42;7:04:18;08/09/2010 07:05:46;IPS226;14;0;50
Consulta malestar general;24;9:01:44;09/01/2017 04:12:19;IPS171;14;0;50
Remisión cardiólogo;35;11:18:40;14/06/2014 10:17:09;IPS51;14;0;50
Terapia post traumática;34;5:14:49;20/09/2011 05:47:52;IPS192;14;0;50
Cirugía de corazón;38;9:02:54;09/04/2017 11:09:44;IPS329;14;0;50
Jornadas de vacunacion;29;7:23:43;05/09/2010 12:54:27;IPS42;14;0;50
Examen de sangre;45;9:45:45;21/10/2013 09:20:52;IPS12;14;0;50
Consulta dolor cardiaco;21;3:24:06;11/10/2010 10:27:52;IPS173;14;0;50
Consultas odontologicas;35;8:16:37;15/06/2019 02:20:56;IPS393;14;0;50
Radiografias;31;3:04:27;06/06/2019 07:30:26;IPS430;14;0;50
Consultas odontologicas;32;7:37:47;19/08/2014 01:07:19;IPS419;14;0;50
Jornadas de vacunacion;23;9:53:19;07/01/2018 04:24:43;IPS471;14;0;50
Examen de sangre;21;12:29:57;11/05/2019 04:49:13;IPS125;14;0;50
Consulta dolor cardiaco;30;9:13:35;24/06/2015 07:16:21;IPS201;14;0;50
Remisión cardiólogo;31;11:30:20;04/05/2010 11:43:33;IPS133;14;0;50
Terapia post traumática;44;5:43:34;11/01/2015 09:02:43;IPS321;14;0;50
Consultas medicas con medico general;26;10:24:09;28/03/2015 09:28:59;IPS134;14;0;50
Examen de sangre;26;9:30:05;30/06/2015 09:34:14;IPS402;14;0;50
Jornadas de vacunacion;23;5:16:27;30/06/2010 09:37:44;IPS97;14;0;50
Consulta progreso de diabetes;33;2:13:49;19/03/2012 05:20:45;IPS181;14;0;50
Cirugía de corazón;33;5:28:18;20/10/2011 07:12:48;IPS133;14;0;50
Consulta malestar general;18;5:13:50;11/01/2017 02:50:11;IPS389;14;0;50
Consultas odontologicas;39;6:50:04;16/07/2011 11:39:44;IPS74;14;0;50
Consulta malestar general;43;9:01:57;27/06/2017 07:53:19;IPS300;14;0;50
Cirugía de corazón;26;8:33:27;27/09/2012 09:20:33;IPS264;14;0;50
Consultas odontologicas;30;12:03:38;06/04/2011 05:35:29;IPS39;14;0;50
Consulta progreso de diabetes;15;10:58:53;21/11/2014 07:41:27;IPS34;14;0;50
Terapia post traumática;33;9:27:21;28/02/2014 06:21:27;IPS329;14;0;50
Radiografias;44;5:42:57;09/11/2011 08:15:37;IPS420;14;0;50
Examenes de sangre;43;12:26:16;08/09/2010 12:37:56;IPS95;14;0;50
Consulta malestar general;31;7:16:35;11/02/2015 12:00:01;IPS412;14;0;50
Examen de sangre;32;1:30:49;06/04/2012 11:07:47;IPS349;14;0;50
Consulta dolor cardiaco;22;7:49:21;16/01/2018 01:59:50;IPS450;14;0;50
Consultas medicas con especialistas;41;9:39:48;10/05/2013 08:45:39;IPS353;14;0;50
Consulta dolor cardiaco;26;8:14:48;26/07/2017 10:49:53;IPS111;14;0;50
Consulta malestar general;19;1:52:47;19/01/2019 08:46:21;IPS478;14;0;50
Remisión cardiólogo;39;2:35:21;16/07/2015 09:44:28;IPS362;14;0;50
Radiografias;29;6:50:14;22/12/2009 03:52:41;IPS3;14;0;50
Remisión cardiólogo;26;8:52:54;18/05/2012 02:00:05;IPS78;14;0;50
Consulta malestar general;22;8:48:11;05/05/2017 09:08:20;IPS77;14;0;50
Consultas medicas con especialistas;42;2:38:17;31/05/2014 11:07:24;IPS338;14;0;50
Consulta progreso de diabetes;32;5:57:22;13/11/2017 10:57:54;IPS175;14;0;50
Radiografias;41;11:31:55;12/04/2015 11:06:49;IPS384;14;0;50
Remisión cardiólogo;37;7:06:04;15/05/2010 04:41:55;IPS207;14;0;50
Consulta progreso de diabetes;38;8:25:31;12/06/2013 04:24:23;IPS437;14;0;50
Radiografias;16;1:08:22;10/06/2018 02:37:58;IPS395;14;0;50
Consulta progreso de diabetes;39;9:57:42;24/08/2015 04:06:00;IPS495;14;0;50
Consulta dolor cardiaco;43;2:39:53;11/02/2014 04:26:44;IPS69;14;0;50
Consulta dolor cardiaco;24;2:39:09;06/06/2019 03:13:50;IPS82;14;0;50
Radiografias;28;8:04:38;26/04/2018 12:19:59;IPS22;14;0;50
Examen de sangre;36;5:53:10;10/01/2013 10:34:04;IPS308;14;0;50
Cirugía de corazón;42;4:45:22;16/05/2011 11:13:29;IPS146;14;0;50
Consultas medicas con medico general;28;4:14:24;10/09/2011 01:11:08;IPS74;14;0;50
Consulta dolor cardiaco;19;4:17:21;01/06/2010 01:31:56;IPS137;14;0;50
Consulta progreso de diabetes;41;5:03:30;06/09/2018 05:01:38;IPS455;14;0;50
Consulta progreso de diabetes;39;5:42:48;03/11/2010 09:42:59;IPS311;14;0;50
Consultas medicas con especialistas;25;5:49:18;12/12/2011 12:10:24;IPS470;14;0;50
Cirugía de corazón;37;1:41:34;04/10/2019 08:50:28;IPS256;14;0;50
Cirugía de corazón;37;7:19:51;24/04/2014 05:27:32;IPS306;14;0;50
Terapia post traumática;26;10:30:13;10/06/2018 08:17:13;IPS432;14;0;50
Radiografias;15;4:47:30;23/11/2012 06:47:00;IPS466;14;0;50
Remisión cardiólogo;35;12:42:24;05/05/2015 10:06:01;IPS58;14;0;50
Consulta dolor cardiaco;18;9:57:21;29/11/2019 10:30:18;IPS200;14;0;50
Consulta malestar general;33;2:09:28;06/09/2012 02:54:47;IPS278;14;0;50
Terapia post traumática;34;8:05:51;19/08/2012 08:48:23;IPS301;14;0;50
Jornadas de vacunacion;41;4:23:11;23/02/2017 05:23:37;IPS264;14;0;50
Jornadas de vacunacion;24;6:29:33;15/08/2018 03:04:47;IPS437;14;0;50
Radiografias;38;1:28:52;29/11/2012 07:52:17;IPS489;14;0;50
Examenes de sangre;43;5:28:07;19/09/2010 06:01:17;IPS254;14;0;50
Consulta progreso de diabetes;21;10:40:52;22/05/2010 05:53:42;IPS387;14;0;50
Radiografias;18;1:22:58;08/11/2018 03:47:55;IPS353;14;0;50
Consulta progreso de diabetes;45;5:39:26;26/09/2017 09:58:46;IPS272;14;0;50
Consulta dolor cardiaco;29;9:57:37;18/08/2019 04:50:38;IPS337;14;0;50
Consultas medicas con medico general;39;9:25:37;10/03/2015 12:59:10;IPS112;14;0;50
Jornadas de vacunacion;38;7:16:44;04/10/2016 04:34:01;IPS490;14;0;50
Consultas odontologicas;39;2:41:43;03/12/2016 06:02:47;IPS375;14;0;50
Consulta dolor cardiaco;27;11:45:23;18/12/2010 06:00:52;IPS195;14;0;50
Consulta malestar general;34;5:33:58;14/11/2017 04:48:18;IPS316;14;0;50
Hospitalización por infarto;27;8:12:17;15/09/2015 04:08:30;IPS14;14;0;50
Examenes de sangre;19;6:08:21;23/05/2014 08:53:52;IPS487;14;0;50
Consultas medicas con especialistas;43;12:21:47;28/10/2012 04:48:46;IPS341;14;0;50
Hospitalización por infarto;32;3:41:15;25/02/2018 07:31:57;IPS313;14;0;50
Consulta malestar general;21;8:54:40;25/03/2012 10:07:56;IPS349;14;0;50
Hospitalización por infarto;20;2:51:48;11/06/2013 02:41:42;IPS107;14;0;50
Cirugía de corazón;23;9:50:34;15/12/2015 01:33:41;IPS216;14;0;50
Cirugía de corazón;24;12:16:49;01/10/2013 12:02:52;IPS301;14;0;50
Cirugía de corazón;33;7:40:02;27/04/2014 02:37:03;IPS10;14;0;50
Remisión cardiólogo;33;6:34:11;07/10/2018 01:14:36;IPS297;14;0;50
Jornadas de vacunacion;27;5:26:40;07/10/2010 12:53:38;IPS372;14;0;50
Remisión cardiólogo;16;12:46:14;31/05/2010 04:52:08;IPS1;14;0;50
Consultas medicas con medico general;38;5:55:06;12/01/2014 12:44:35;IPS353;14;0;50
Hospitalización por infarto;27;2:51:33;05/07/2017 07:26:04;IPS451;14;0;50
Jornadas de vacunacion;22;6:59:06;19/10/2016 05:08:37;IPS5;14;0;50
Jornadas de vacunacion;37;6:07:45;26/01/2014 12:13:02;IPS36;14;0;50
Remisión cardiólogo;24;11:42:55;17/01/2015 03:59:47;IPS159;14;0;50
Consulta progreso de diabetes;23;7:26:55;05/11/2014 07:32:45;IPS1;14;0;50
Consulta progreso de diabetes;35;4:19:36;19/04/2017 06:14:37;IPS248;14;0;50
Consulta progreso de diabetes;34;5:12:11;25/05/2018 06:41:07;IPS442;14;0;50
Remisión cardiólogo;42;4:04:07;04/12/2012 08:08:00;IPS37;14;0;50
Radiografias;35;12:07:31;18/08/2019 01:15:57;IPS100;14;0;50
Consulta malestar general;31;5:09:25;24/06/2018 03:25:50;IPS295;14;0;50
Terapia post traumática;29;12:41:52;31/01/2010 10:44:12;IPS247;14;0;50
Consultas medicas con medico general;35;4:21:08;13/08/2015 01:08:55;IPS62;14;0;50
Examenes de sangre;38;2:27:55;21/09/2012 03:29:33;IPS36;14;0;50
Consulta dolor cardiaco;38;12:06:40;01/10/2016 06:14:40;IPS81;14;0;50
Radiografias;40;2:42:29;08/07/2013 02:57:15;IPS197;14;0;50
Examen de sangre;23;1:04:45;01/10/2012 11:04:16;IPS491;14;0;50
Remisión cardiólogo;43;11:20:56;13/01/2019 08:45:51;IPS109;14;0;50
Hospitalización por infarto;27;5:43:28;06/02/2014 10:42:26;IPS196;14;0;50
Examen de sangre;31;10:18:22;10/06/2013 03:29:35;IPS183;14;0;50
Radiografias;24;4:59:06;30/04/2010 07:53:15;IPS31;14;0;50
Cirugía de corazón;34;7:41:42;22/07/2018 10:22:01;IPS9;14;0;50
Consultas medicas con especialistas;17;10:28:09;16/07/2019 07:12:31;IPS345;14;0;50
Terapia post traumática;38;5:19:52;20/10/2016 01:15:51;IPS405;14;0;50
Examen de sangre;34;3:39:13;01/02/2015 03:58:36;IPS372;14;0;50
Consulta malestar general;26;8:45:40;14/02/2018 03:34:27;IPS133;14;0;50
Consulta dolor cardiaco;40;12:47:28;12/03/2014 09:04:25;IPS224;14;0;50
Radiografias;20;3:58:45;02/08/2018 08:09:19;IPS243;14;0;50
Hospitalización por infarto;27;6:03:55;19/03/2011 03:11:03;IPS309;14;0;50
Consulta dolor cardiaco;42;12:49:00;24/05/2014 06:37:56;IPS383;14;0;50
Jornadas de vacunacion;35;7:00:25;17/12/2018 03:58:09;IPS173;14;0;50
Jornadas de vacunacion;41;7:56:56;21/11/2017 03:15:07;IPS73;14;0;50
Consulta progreso de diabetes;27;1:56:24;14/12/2010 11:08:35;IPS307;14;0;50
Examenes de sangre;32;3:19:40;09/06/2012 11:36:16;IPS141;14;0;50
Remisión cardiólogo;28;11:50:01;12/12/2018 09:55:33;IPS152;14;0;50
Examenes de sangre;18;1:27:38;20/04/2017 12:13:43;IPS434;14;0;50
Cirugía de corazón;41;2:51:51;07/06/2017 04:34:00;IPS182;14;0;50
Consultas odontologicas;15;2:04:49;22/07/2011 08:42:43;IPS292;14;0;50
Hospitalización por infarto;35;9:39:32;19/11/2015 12:43:32;IPS440;14;0;50
Jornadas de vacunacion;38;12:19:16;11/01/2016 04:19:41;IPS349;14;0;50
Consulta dolor cardiaco;17;7:51:19;08/11/2010 06:51:31;IPS314;14;0;50
Hospitalización por infarto;40;6:34:57;12/03/2015 10:09:58;IPS402;14;0;50
Jornadas de vacunacion;24;7:52:31;02/05/2012 07:35:40;IPS371;14;0;50
Examen de sangre;34;1:25:09;15/05/2015 10:16:13;IPS311;14;0;50
Radiografias;16;11:36:18;16/09/2012 08:28:21;IPS195;14;0;50
Cirugía de corazón;31;9:23:26;16/12/2018 02:27:10;IPS168;14;0;50
Remisión cardiólogo;18;4:32:53;14/05/2019 06:31:37;IPS138;14;0;50
Cirugía de corazón;32;9:35:10;10/08/2014 08:04:51;IPS322;14;0;50
Jornadas de vacunacion;19;3:58:10;06/09/2010 10:39:28;IPS112;14;0;50
Hospitalización por infarto;45;9:21:10;13/01/2012 10:07:53;IPS127;14;0;50
Consultas odontologicas;23;2:39:26;06/04/2014 10:46:09;IPS429;14;0;50
Consultas odontologicas;35;6:26:44;13/03/2014 02:29:09;IPS344;14;0;50
Jornadas de vacunacion;31;9:38:35;17/11/2013 04:35:09;IPS54;14;0;50
Terapia post traumática;41;4:54:15;29/11/2018 06:53:27;IPS304;14;0;50
Hospitalización por infarto;20;4:40:25;21/01/2013 11:47:27;IPS477;14;0;50
Consultas medicas con medico general;26;8:42:48;15/04/2010 07:08:54;IPS318;14;0;50
Radiografias;34;7:18:46;18/04/2010 11:29:47;IPS149;14;0;50
Examenes de sangre;19;9:59:32;30/11/2014 11:27:58;IPS408;14;0;50
Consulta malestar general;42;12:38:42;10/04/2014 11:29:48;IPS43;14;0;50
Terapia post traumática;24;5:12:38;05/08/2017 04:24:06;IPS336;14;0;50
Jornadas de vacunacion;28;10:50:42;04/04/2017 05:16:23;IPS217;14;0;50
Consulta malestar general;42;9:40:21;24/05/2018 03:24:10;IPS143;14;0;50
Consultas odontologicas;24;2:56:04;21/06/2016 04:15:55;IPS470;14;0;50
Consulta malestar general;27;11:00:20;23/03/2018 01:48:53;IPS344;14;0;50
Consulta progreso de diabetes;39;12:24:16;30/10/2010 01:16:48;IPS326;14;0;50
Consultas medicas con especialistas;37;3:26:26;24/03/2011 07:25:52;IPS496;14;0;50
Examenes de sangre;21;4:08:59;14/01/2015 10:23:10;IPS100;14;0;50
Jornadas de vacunacion;43;1:28:09;30/05/2013 03:42:56;IPS411;14;0;50
Consulta dolor cardiaco;31;12:59:00;30/01/2016 08:19:03;IPS289;14;0;50
Consultas odontologicas;22;2:21:25;02/09/2019 02:03:27;IPS483;14;0;50
Examen de sangre;26;8:44:24;25/07/2019 03:26:24;IPS259;14;0;50
Consulta dolor cardiaco;27;2:17:42;26/09/2010 01:52:19;IPS104;14;0;50
Remisión cardiólogo;38;9:31:39;23/10/2011 09:06:26;IPS453;14;0;50
Hospitalización por infarto;32;12:37:08;27/04/2018 12:37:26;IPS485;14;0;50
Terapia post traumática;40;4:16:41;10/04/2018 06:59:32;IPS392;14;0;50
Jornadas de vacunacion;22;11:43:10;28/05/2018 05:22:00;IPS153;14;0;50
Consulta progreso de diabetes;40;12:54:38;11/03/2013 08:27:58;IPS273;14;0;50
Examen de sangre;43;12:06:32;25/03/2018 03:11:34;IPS493;14;0;50
Consultas medicas con especialistas;32;8:11:01;28/11/2011 01:34:49;IPS138;14;0;50
Cirugía de corazón;21;1:39:57;01/01/2013 10:23:59;IPS239;14;0;50
Terapia post traumática;29;2:29:28;30/01/2015 04:49:42;IPS414;14;0;50
Consultas medicas con especialistas;38;9:05:09;23/03/2013 05:11:48;IPS328;14;0;50
Examenes de sangre;38;8:00:18;04/08/2018 09:30:13;IPS252;14;0;50
Jornadas de vacunacion;34;10:23:57;09/06/2014 01:35:47;IPS17;14;0;50
Consulta progreso de diabetes;18;5:27:19;04/10/2018 05:15:02;IPS198;14;0;50
Hospitalización por infarto;18;3:46:56;08/02/2019 03:33:17;IPS280;14;0;50
Consulta malestar general;24;11:57:28;12/01/2011 04:26:27;IPS486;14;0;50
Consulta progreso de diabetes;19;6:49:33;12/11/2018 02:57:12;IPS230;14;0;50
Consulta malestar general;29;8:15:06;22/02/2014 03:21:36;IPS61;14;0;50
Examen de sangre;28;3:03:47;06/04/2012 10:43:25;IPS59;14;0;50
Consulta progreso de diabetes;27;9:38:10;07/01/2016 01:36:04;IPS148;14;0;50
Consulta malestar general;28;10:49:15;29/05/2013 02:01:56;IPS405;14;0;50
Jornadas de vacunacion;44;4:34:34;13/10/2019 07:12:59;IPS125;14;0;50
Cirugía de corazón;24;10:46:45;28/01/2019 08:49:57;IPS342;14;0;50
Consultas medicas con medico general;22;4:55:00;30/04/2017 06:46:22;IPS86;14;0;50
Hospitalización por infarto;18;11:44:23;10/07/2014 11:56:30;IPS453;14;0;50
Examenes de sangre;25;9:09:25;09/08/2019 03:49:43;IPS238;14;0;50
Examenes de sangre;43;8:30:23;14/03/2018 09:53:45;IPS34;14;0;50
Consulta progreso de diabetes;22;10:18:27;20/11/2013 08:08:29;IPS357;14;0;50
Consultas medicas con especialistas;25;3:17:12;29/07/2014 03:08:15;IPS130;14;0;50
Radiografias;34;11:43:55;07/01/2010 05:48:47;IPS164;14;0;50
Consultas medicas con medico general;21;11:20:02;10/09/2012 11:45:33;IPS296;14;0;50
Hospitalización por infarto;41;3:09:47;18/09/2012 01:25:35;IPS143;14;0;50
