ID_MEDICO,ID_IPS
851746,IPS313
851747,IPS229
851748,IPS349
851749,IPS172
851750,IPS240
851751,IPS102
851752,IPS192
851753,IPS133
851754,IPS287
851755,IPS372
851756,IPS212
851757,IPS22
851758,IPS402
851759,IPS121
851760,IPS248
851761,IPS378
851762,IPS176
851763,IPS309
851764,IPS259
851765,IPS368
851766,IPS393
851767,IPS170
851768,IPS295
851769,IPS306
851770,IPS493
851771,IPS222
851772,IPS310
851773,IPS227
851774,IPS482
851775,IPS109
851776,IPS80
851777,IPS451
851778,IPS118
851779,IPS345
851780,IPS291
851781,IPS144
851782,IPS47
851783,IPS280
851784,IPS371
851785,IPS238
851786,IPS100
851787,IPS403
851788,IPS104
851789,IPS212
851790,IPS12
851791,IPS399
851792,IPS408
851793,IPS468
851794,IPS203
851795,IPS171
851796,IPS272
851797,IPS392
851798,IPS308
851799,IPS274
851800,IPS92
851801,IPS441
851802,IPS292
851803,IPS497
851804,IPS1
851805,IPS500
851806,IPS211
851807,IPS34
851808,IPS183
851809,IPS235
851810,IPS11
851811,IPS204
851812,IPS469
851813,IPS110
851814,IPS420
851815,IPS322
851816,IPS330
851817,IPS432
851818,IPS426
851819,IPS465
851820,IPS405
851821,IPS447
851822,IPS38
851823,IPS206
851824,IPS184
851825,IPS175
851826,IPS481
851827,IPS446
851828,IPS153
851829,IPS301
851830,IPS261
851831,IPS326
851832,IPS269
851833,IPS215
851834,IPS117
851835,IPS229
851836,IPS41
851837,IPS340
851838,IPS424
851839,IPS417
851840,IPS254
851841,IPS241
851842,IPS95
851843,IPS182
851844,IPS166
851845,IPS11
851846,IPS232
851847,IPS221
851848,IPS285
851849,IPS365
851850,IPS477
851851,IPS227
851852,IPS433
851853,IPS332
851854,IPS455
851855,IPS205
851856,IPS324
851857,IPS406
851858,IPS267
851859,IPS11
851860,IPS132
851861,IPS477
851862,IPS299
851863,IPS207
851864,IPS349
851865,IPS383
851866,IPS126
851867,IPS388
851868,IPS450
851869,IPS110
851870,IPS274
851871,IPS132
851872,IPS40
851873,IPS406
851874,IPS328
851875,IPS146
851876,IPS235
851877,IPS50
851878,IPS179
851879,IPS176
851880,IPS449
851881,IPS401
851882,IPS455
851883,IPS322
851884,IPS230
851885,IPS171
851886,IPS181
851887,IPS485
851888,IPS377
851889,IPS425
851890,IPS453
851891,IPS478
851892,IPS292
851893,IPS413
851894,IPS217
851895,IPS341
851896,IPS402
851897,IPS437
851898,IPS336
851899,IPS315
851900,IPS207
851901,IPS271
851902,IPS45
851903,IPS358
851904,IPS318
851905,IPS165
851906,IPS40
851907,IPS464
851908,IPS247
851909,IPS322
851910,IPS165
851911,IPS30
851912,IPS58
851913,IPS108
851914,IPS114
851915,IPS139
851916,IPS377
851917,IPS417
851918,IPS254
851919,IPS54
851920,IPS224
851921,IPS216
851922,IPS453
851923,IPS377
851924,IPS210
851925,IPS496
851926,IPS256
851927,IPS484
851928,IPS392
851929,IPS263
851930,IPS384
851931,IPS158
851932,IPS144
851933,IPS71
851934,IPS39
851935,IPS273
851936,IPS403
851937,IPS420
851938,IPS167
851939,IPS229
851940,IPS336
851941,IPS405
851942,IPS283
851943,IPS209
851944,IPS122
851945,IPS315
851946,IPS346
851947,IPS133
851948,IPS86
851949,IPS412
851950,IPS136
851951,IPS294
851952,IPS254
851953,IPS329
851954,IPS49
851955,IPS490
851956,IPS318
851957,IPS474
851958,IPS310
851959,IPS83
851960,IPS114
851961,IPS409
851962,IPS179
851963,IPS90
851964,IPS30
851965,IPS415
851966,IPS455
851967,IPS494
851968,IPS390
851969,IPS446
851970,IPS50
851971,IPS394
851972,IPS246
851973,IPS185
851974,IPS130
851975,IPS165
851976,IPS71
851977,IPS400
851978,IPS437
851979,IPS20
851980,IPS376
851981,IPS295
851982,IPS130
851983,IPS303
851984,IPS108
851985,IPS215
851986,IPS417
851987,IPS63
851988,IPS72
851989,IPS366
851990,IPS136
851991,IPS331
851992,IPS148
851993,IPS143
851994,IPS324
851995,IPS250
851996,IPS417
851997,IPS309
851998,IPS56
851999,IPS79
852000,IPS204
852001,IPS282
852002,IPS384
852003,IPS414
852004,IPS348
852005,IPS458
852006,IPS350
852007,IPS204
852008,IPS211
852009,IPS447
852010,IPS264
852011,IPS37
852012,IPS138
852013,IPS183
852014,IPS165
852015,IPS367
852016,IPS7
852017,IPS70
852018,IPS392
852019,IPS182
852020,IPS307
852021,IPS260
852022,IPS132
852023,IPS327
852024,IPS200
852025,IPS443
852026,IPS26
852027,IPS328
852028,IPS268
852029,IPS251
852030,IPS249
852031,IPS461
852032,IPS276
852033,IPS312
852034,IPS43
852035,IPS448
852036,IPS149
852037,IPS40
852038,IPS14
852039,IPS269
852040,IPS199
852041,IPS54
852042,IPS35
852043,IPS85
852044,IPS367
852045,IPS433
852046,IPS234
852047,IPS222
852048,IPS276
852049,IPS469
852050,IPS482
852051,IPS73
852052,IPS304
852053,IPS401
852054,IPS128
852055,IPS175
852056,IPS120
852057,IPS448
852058,IPS10
852059,IPS100
852060,IPS239
852061,IPS148
852062,IPS181
852063,IPS93
852064,IPS274
852065,IPS227
852066,IPS222
852067,IPS409
852068,IPS250
852069,IPS192
852070,IPS260
852071,IPS98
852072,IPS14
852073,IPS170
852074,IPS24
852075,IPS30
852076,IPS103
852077,IPS196
852078,IPS96
852079,IPS70
852080,IPS494
852081,IPS432
852082,IPS248
852083,IPS372
852084,IPS123
852085,IPS385
852086,IPS416
852087,IPS357
852088,IPS30
852089,IPS185
852090,IPS383
852091,IPS479
852092,IPS273
852093,IPS393
852094,IPS433
852095,IPS221
852096,IPS74
852097,IPS93
852098,IPS37
852099,IPS104
852100,IPS381
852101,IPS493
852102,IPS83
852103,IPS69
852104,IPS263
852105,IPS463
852106,IPS454
852107,IPS117
852108,IPS4
852109,IPS345
852110,IPS38
852111,IPS400
852112,IPS154
852113,IPS136
852114,IPS143
852115,IPS392
852116,IPS46
852117,IPS41
852118,IPS77
852119,IPS484
852120,IPS422
852121,IPS249
852122,IPS51
852123,IPS188
852124,IPS413
852125,IPS245
852126,IPS202
852127,IPS452
852128,IPS360
852129,IPS20
852130,IPS219
852131,IPS480
852132,IPS183
852133,IPS449
852134,IPS467
852135,IPS326
852136,IPS188
852137,IPS226
852138,IPS397
852139,IPS329
852140,IPS105
852141,IPS145
852142,IPS330
852143,IPS81
852144,IPS462
852145,IPS9
852146,IPS312
852147,IPS306
852148,IPS427
852149,IPS310
852150,IPS346
852151,IPS396
852152,IPS169
852153,IPS384
852154,IPS336
852155,IPS196
852156,IPS377
852157,IPS191
852158,IPS356
852159,IPS485
852160,IPS472
852161,IPS321
852162,IPS13
852163,IPS391
852164,IPS372
852165,IPS354
852166,IPS318
852167,IPS103
852168,IPS6
852169,IPS474
852170,IPS447
852171,IPS371
852172,IPS299
852173,IPS459
852174,IPS320
852175,IPS16
852176,IPS110
852177,IPS326
852178,IPS320
852179,IPS427
852180,IPS321
852181,IPS14
852182,IPS137
852183,IPS113
852184,IPS179
852185,IPS297
852186,IPS355
852187,IPS276
852188,IPS166
852189,IPS195
852190,IPS268
852191,IPS208
852192,IPS128
852193,IPS342
852194,IPS479
852195,IPS249
852196,IPS213
852197,IPS285
852198,IPS373
852199,IPS411
852200,IPS20
852201,IPS134
852202,IPS204
852203,IPS474
852204,IPS422
852205,IPS29
852206,IPS185
852207,IPS376
852208,IPS199
852209,IPS51
852210,IPS276
852211,IPS171
852212,IPS307
852213,IPS209
852214,IPS84
852215,IPS485
852216,IPS382
852217,IPS65
852218,IPS377
852219,IPS196
852220,IPS3
852221,IPS174
852222,IPS460
852223,IPS134
852224,IPS89
852225,IPS290
852226,IPS291
852227,IPS125
852228,IPS185
852229,IPS125
852230,IPS1
852231,IPS173
852232,IPS172
852233,IPS360
852234,IPS178
852235,IPS279
852236,IPS204
852237,IPS33
852238,IPS156
852239,IPS443
852240,IPS469
852241,IPS118
852242,IPS269
852243,IPS117
852244,IPS331
852245,IPS23
852246,IPS320
852247,IPS16
852248,IPS420
852249,IPS198
852250,IPS197
852251,IPS100
852252,IPS296
852253,IPS225
852254,IPS455
852255,IPS136
852256,IPS127
852257,IPS444
852258,IPS35
852259,IPS453
852260,IPS460
852261,IPS99
852262,IPS243
852263,IPS47
852264,IPS172
852265,IPS79
852266,IPS300
852267,IPS328
852268,IPS371
852269,IPS377
852270,IPS282
852271,IPS11
852272,IPS98
852273,IPS31
852274,IPS408
852275,IPS177
852276,IPS242
852277,IPS382
852278,IPS116
852279,IPS119
852280,IPS413
852281,IPS234
852282,IPS448
852283,IPS172
852284,IPS489
852285,IPS65
852286,IPS208
852287,IPS51
852288,IPS116
852289,IPS173
852290,IPS325
852291,IPS469
852292,IPS491
852293,IPS209
852294,IPS321
852295,IPS128
852296,IPS358
852297,IPS268
852298,IPS74
852299,IPS169
852300,IPS298
852301,IPS469
852302,IPS468
852303,IPS176
852304,IPS35
852305,IPS483
852306,IPS298
852307,IPS48
852308,IPS337
852309,IPS177
852310,IPS284
852311,IPS28
852312,IPS44
852313,IPS18
852314,IPS69
852315,IPS420
852316,IPS300
852317,IPS421
852318,IPS183
852319,IPS71
852320,IPS154
852321,IPS48
852322,IPS487
852323,IPS293
852324,IPS8
852325,IPS114
852326,IPS388
852327,IPS76
852328,IPS30
852329,IPS337
852330,IPS459
852331,IPS220
852332,IPS82
852333,IPS416
852334,IPS29
852335,IPS274
852336,IPS497
852337,IPS58
852338,IPS79
852339,IPS341
852340,IPS432
852341,IPS186
852342,IPS276
852343,IPS62
852344,IPS475
852345,IPS211
852346,IPS455
852347,IPS11
852348,IPS318
852349,IPS115
852350,IPS38
852351,IPS70
852352,IPS478
852353,IPS10
852354,IPS131
852355,IPS197
852356,IPS342
852357,IPS341
852358,IPS370
852359,IPS298
852360,IPS300
852361,IPS154
852362,IPS448
852363,IPS355
852364,IPS465
852365,IPS21
852366,IPS106
852367,IPS155
852368,IPS49
852369,IPS217
852370,IPS466
852371,IPS297
852372,IPS283
852373,IPS246
852374,IPS34
852375,IPS416
852376,IPS247
852377,IPS203
852378,IPS51
852379,IPS400
852380,IPS419
852381,IPS291
852382,IPS104
852383,IPS95
852384,IPS315
852385,IPS73
852386,IPS18
852387,IPS46
852388,IPS362
852389,IPS9
852390,IPS262
852391,IPS237
852392,IPS432
852393,IPS371
852394,IPS102
852395,IPS355
852396,IPS111
852397,IPS118
852398,IPS451
852399,IPS143
852400,IPS493
852401,IPS68
852402,IPS279
852403,IPS354
852404,IPS145
852405,IPS99
852406,IPS310
852407,IPS95
852408,IPS482
852409,IPS351
852410,IPS179
852411,IPS201
852412,IPS470
852413,IPS150
852414,IPS142
852415,IPS489
852416,IPS216
852417,IPS354
852418,IPS94
852419,IPS279
852420,IPS66
852421,IPS463
852422,IPS213
852423,IPS287
852424,IPS356
852425,IPS91
852426,IPS85
852427,IPS84
852428,IPS204
852429,IPS189
852430,IPS75
852431,IPS306
852432,IPS326
852433,IPS238
852434,IPS497
852435,IPS82
852436,IPS214
852437,IPS328
852438,IPS109
852439,IPS141
852440,IPS96
852441,IPS147
852442,IPS459
852443,IPS465
852444,IPS87
852445,IPS297
852446,IPS340
852447,IPS19
852448,IPS181
852449,IPS81
852450,IPS381
852451,IPS94
852452,IPS85
852453,IPS500
852454,IPS150
852455,IPS105
852456,IPS29
852457,IPS82
852458,IPS211
852459,IPS40
852460,IPS170
852461,IPS263
852462,IPS451
852463,IPS117
852464,IPS231
852465,IPS166
852466,IPS348
852467,IPS163
852468,IPS465
852469,IPS429
852470,IPS184
852471,IPS379
852472,IPS427
852473,IPS108
852474,IPS13
852475,IPS47
852476,IPS106
852477,IPS127
852478,IPS262
852479,IPS65
852480,IPS109
852481,IPS215
852482,IPS130
852483,IPS471
852484,IPS475
852485,IPS213
852486,IPS257
852487,IPS218
852488,IPS47
852489,IPS237
852490,IPS408
852491,IPS72
852492,IPS49
852493,IPS30
852494,IPS314
852495,IPS382
852496,IPS233
852497,IPS383
852498,IPS492
852499,IPS401
852500,IPS161
852501,IPS60
852502,IPS384
852503,IPS172
852504,IPS453
852505,IPS150
852506,IPS342
852507,IPS88
852508,IPS376
852509,IPS403
852510,IPS167
852511,IPS196
852512,IPS321
852513,IPS131
852514,IPS367
852515,IPS5
852516,IPS319
852517,IPS366
852518,IPS481
852519,IPS108
852520,IPS499
852521,IPS81
852522,IPS164
852523,IPS81
852524,IPS350
852525,IPS281
852526,IPS92
852527,IPS462
852528,IPS44
852529,IPS457
852530,IPS153
852531,IPS77
852532,IPS206
852533,IPS101
852534,IPS75
852535,IPS51
852536,IPS192
852537,IPS425
852538,IPS176
852539,IPS475
852540,IPS469
852541,IPS350
852542,IPS160
852543,IPS472
852544,IPS282
852545,IPS259
852546,IPS349
852547,IPS197
852548,IPS460
852549,IPS209
852550,IPS451
852551,IPS301
852552,IPS175
852553,IPS429
852554,IPS443
852555,IPS236
852556,IPS275
852557,IPS311
852558,IPS46
852559,IPS336
852560,IPS324
852561,IPS189
852562,IPS211
852563,IPS163
852564,IPS382
852565,IPS247
852566,IPS433
852567,IPS26
852568,IPS424
852569,IPS446
852570,IPS128
852571,IPS202
852572,IPS218
852573,IPS251
852574,IPS23
852575,IPS250
852576,IPS62
852577,IPS295
852578,IPS448
852579,IPS458
852580,IPS339
852581,IPS313
852582,IPS473
852583,IPS437
852584,IPS437
852585,IPS193
852586,IPS177
852587,IPS117
852588,IPS490
852589,IPS16
852590,IPS14
852591,IPS171
852592,IPS451
852593,IPS15
852594,IPS2
852595,IPS152
852596,IPS43
852597,IPS272
852598,IPS19
852599,IPS40
852600,IPS410
852601,IPS284
852602,IPS200
852603,IPS335
852604,IPS285
852605,IPS146
852606,IPS157
852607,IPS389
852608,IPS465
852609,IPS479
852610,IPS436
852611,IPS308
852612,IPS464
852613,IPS160
852614,IPS284
852615,IPS459
852616,IPS59
852617,IPS1
852618,IPS108
852619,IPS500
852620,IPS487
852621,IPS269
852622,IPS229
852623,IPS219
852624,IPS404
852625,IPS46
852626,IPS473
852627,IPS77
852628,IPS71
852629,IPS212
852630,IPS497
852631,IPS366
852632,IPS153
852633,IPS98
852634,IPS348
852635,IPS376
852636,IPS188
852637,IPS33
852638,IPS301
852639,IPS4
852640,IPS161
852641,IPS397
852642,IPS183
852643,IPS187
852644,IPS459
852645,IPS286
852646,IPS144
852647,IPS26
852648,IPS269
852649,IPS214
852650,IPS423
852651,IPS310
852652,IPS274
852653,IPS408
852654,IPS350
852655,IPS196
852656,IPS172
852657,IPS116
852658,IPS138
852659,IPS65
852660,IPS121
852661,IPS120
852662,IPS351
852663,IPS54
852664,IPS376
852665,IPS215
852666,IPS170
852667,IPS103
852668,IPS249
852669,IPS163
852670,IPS243
852671,IPS231
852672,IPS224
852673,IPS464
852674,IPS434
852675,IPS211
852676,IPS458
852677,IPS46
852678,IPS395
852679,IPS204
852680,IPS296
852681,IPS259
852682,IPS161
852683,IPS395
852684,IPS448
852685,IPS173
852686,IPS130
852687,IPS324
852688,IPS390
852689,IPS339
852690,IPS293
852691,IPS499
852692,IPS454
852693,IPS213
852694,IPS434
852695,IPS121
852696,IPS462
852697,IPS490
852698,IPS170
852699,IPS324
852700,IPS328
852701,IPS336
852702,IPS156
852703,IPS329
852704,IPS10
852705,IPS192
852706,IPS298
852707,IPS182
852708,IPS243
852709,IPS488
852710,IPS285
852711,IPS144
852712,IPS163
852713,IPS33
852714,IPS132
852715,IPS391
852716,IPS448
852717,IPS409
852718,IPS400
852719,IPS137
852720,IPS419
852721,IPS220
852722,IPS159
852723,IPS471
852724,IPS149
852725,IPS113
852726,IPS437
852727,IPS288
852728,IPS443
852729,IPS82
852730,IPS436
852731,IPS354
852732,IPS128
852733,IPS451
852734,IPS135
852735,IPS241
852736,IPS92
852737,IPS231
852738,IPS495
852739,IPS472
852740,IPS314
852741,IPS464
852742,IPS29
852743,IPS2
852744,IPS31
852745,IPS69
852746,IPS371
852747,IPS283
852748,IPS380
852749,IPS86
852750,IPS342
852751,IPS80
852752,IPS365
852753,IPS462
852754,IPS398
852755,IPS195
852756,IPS392
852757,IPS308
852758,IPS170
852759,IPS287
852760,IPS186
852761,IPS439
852762,IPS23
852763,IPS344
852764,IPS418
852765,IPS90
852766,IPS472
852767,IPS490
852768,IPS287
852769,IPS428
852770,IPS357
852771,IPS160
852772,IPS410
852773,IPS390
852774,IPS313
852775,IPS207
852776,IPS492
852777,IPS401
852778,IPS160
852779,IPS436
852780,IPS367
852781,IPS463
852782,IPS455
852783,IPS402
852784,IPS372
852785,IPS121
852786,IPS283
852787,IPS330
852788,IPS244
852789,IPS219
852790,IPS368
852791,IPS360
852792,IPS343
852793,IPS387
852794,IPS361
852795,IPS17
852796,IPS221
852797,IPS238
852798,IPS40
852799,IPS468
852800,IPS46
852801,IPS342
852802,IPS53
852803,IPS92
852804,IPS401
852805,IPS430
852806,IPS414
852807,IPS223
852808,IPS195
852809,IPS299
852810,IPS447
852811,IPS200
852812,IPS112
852813,IPS136
852814,IPS261
852815,IPS418
852816,IPS46
852817,IPS64
852818,IPS251
852819,IPS256
852820,IPS207
852821,IPS237
852822,IPS196
852823,IPS275
852824,IPS387
852825,IPS259
852826,IPS151
852827,IPS211
852828,IPS351
852829,IPS469
852830,IPS479
852831,IPS211
852832,IPS295
852833,IPS47
852834,IPS235
852835,IPS404
852836,IPS255
852837,IPS169
852838,IPS158
852839,IPS117
852840,IPS281
852841,IPS27
852842,IPS317
852843,IPS406
852844,IPS24
852845,IPS70
852846,IPS312
852847,IPS450
852848,IPS311
852849,IPS486
852850,IPS477
852851,IPS189
852852,IPS280
852853,IPS43
852854,IPS438
852855,IPS393
852856,IPS472
852857,IPS386
852858,IPS447
852859,IPS295
852860,IPS493
852861,IPS144
852862,IPS43
852863,IPS360
852864,IPS371
852865,IPS438
852866,IPS243
852867,IPS215
852868,IPS293
852869,IPS460
852870,IPS124
852871,IPS69
852872,IPS490
852873,IPS193
852874,IPS184
852875,IPS221
852876,IPS478
852877,IPS435
852878,IPS490
852879,IPS20
852880,IPS448
852881,IPS395
852882,IPS165
852883,IPS177
852884,IPS302
852885,IPS39
852886,IPS455
852887,IPS444
852888,IPS467
852889,IPS498
852890,IPS488
852891,IPS466
852892,IPS267
852893,IPS116
852894,IPS463
852895,IPS295
852896,IPS444
852897,IPS391
852898,IPS242
852899,IPS480
852900,IPS90
852901,IPS179
852902,IPS79
852903,IPS354
852904,IPS233
852905,IPS260
852906,IPS75
852907,IPS53
852908,IPS383
852909,IPS163
852910,IPS434
852911,IPS195
852912,IPS149
852913,IPS193
852914,IPS348
852915,IPS97
852916,IPS312
852917,IPS146
852918,IPS239
852919,IPS205
852920,IPS444
852921,IPS7
852922,IPS251
852923,IPS278
852924,IPS396
852925,IPS33
852926,IPS456
852927,IPS464
852928,IPS394
852929,IPS74
852930,IPS431
852931,IPS387
852932,IPS402
852933,IPS64
852934,IPS14
852935,IPS60
852936,IPS12
852937,IPS410
852938,IPS6
852939,IPS126
852940,IPS276
852941,IPS190
852942,IPS228
852943,IPS346
852944,IPS466
852945,IPS239
852946,IPS40
852947,IPS345
852948,IPS75
852949,IPS267
852950,IPS410
852951,IPS238
852952,IPS63
852953,IPS310
852954,IPS52
852955,IPS477
852956,IPS361
852957,IPS284
852958,IPS482
852959,IPS226
852960,IPS268
852961,IPS482
852962,IPS484
852963,IPS330
852964,IPS480
852965,IPS391
852966,IPS80
852967,IPS93
852968,IPS158
852969,IPS471
852970,IPS261
852971,IPS24
852972,IPS95
852973,IPS124
852974,IPS51
852975,IPS266
852976,IPS242
852977,IPS314
852978,IPS228
852979,IPS165
852980,IPS228
852981,IPS353
852982,IPS157
852983,IPS289
852984,IPS200
852985,IPS237
852986,IPS42
852987,IPS57
852988,IPS179
852989,IPS27
852990,IPS155
852991,IPS144
852992,IPS98
852993,IPS204
852994,IPS281
852995,IPS330
852996,IPS89
852997,IPS357
852998,IPS449
852999,IPS314
853000,IPS477
853001,IPS264
853002,IPS134
853003,IPS484
853004,IPS281
853005,IPS171
853006,IPS123
853007,IPS164
853008,IPS219
853009,IPS114
853010,IPS60
853011,IPS287
853012,IPS64
853013,IPS73
853014,IPS417
853015,IPS174
853016,IPS129
853017,IPS316
853018,IPS383
853019,IPS175
853020,IPS442
853021,IPS404
853022,IPS179
853023,IPS64
853024,IPS385
853025,IPS10
853026,IPS470
853027,IPS412
853028,IPS197
853029,IPS399
853030,IPS362
853031,IPS261
853032,IPS4
853033,IPS321
853034,IPS308
853035,IPS158
853036,IPS136
853037,IPS320
853038,IPS32
853039,IPS69
853040,IPS213
853041,IPS465
853042,IPS167
853043,IPS463
853044,IPS29
853045,IPS285
853046,IPS446
853047,IPS317
853048,IPS352
853049,IPS139
853050,IPS61
853051,IPS373
853052,IPS28
853053,IPS275
853054,IPS298
853055,IPS299
853056,IPS210
853057,IPS226
853058,IPS295
853059,IPS98
853060,IPS198
853061,IPS405
853062,IPS116
853063,IPS155
853064,IPS420
853065,IPS140
853066,IPS295
853067,IPS88
853068,IPS468
853069,IPS492
853070,IPS239
853071,IPS410
853072,IPS399
853073,IPS48
853074,IPS379
853075,IPS51
853076,IPS63
853077,IPS286
853078,IPS72
853079,IPS115
853080,IPS104
853081,IPS395
853082,IPS370
853083,IPS89
853084,IPS45
853085,IPS243
853086,IPS221
853087,IPS193
853088,IPS65
853089,IPS387
853090,IPS254
853091,IPS490
853092,IPS358
853093,IPS161
853094,IPS39
853095,IPS117
853096,IPS266
853097,IPS300
853098,IPS182
853099,IPS175
853100,IPS300
853101,IPS62
853102,IPS332
853103,IPS399
853104,IPS44
853105,IPS389
853106,IPS356
853107,IPS302
853108,IPS462
853109,IPS126
853110,IPS73
853111,IPS244
853112,IPS148
853113,IPS30
853114,IPS305
853115,IPS301
853116,IPS28
853117,IPS284
853118,IPS492
853119,IPS107
853120,IPS130
853121,IPS11
853122,IPS298
853123,IPS183
853124,IPS172
853125,IPS169
853126,IPS493
853127,IPS204
853128,IPS31
853129,IPS368
853130,IPS439
853131,IPS212
853132,IPS115
853133,IPS274
853134,IPS440
853135,IPS56
853136,IPS358
853137,IPS34
853138,IPS441
853139,IPS447
853140,IPS387
853141,IPS183
853142,IPS149
853143,IPS225
853144,IPS426
853145,IPS319
853146,IPS489
853147,IPS393
853148,IPS209
853149,IPS300
853150,IPS273
853151,IPS193
853152,IPS244
853153,IPS434
853154,IPS211
853155,IPS413
853156,IPS64
853157,IPS90
853158,IPS21
853159,IPS350
853160,IPS59
853161,IPS384
853162,IPS112
853163,IPS152
853164,IPS24
853165,IPS158
853166,IPS332
853167,IPS166
853168,IPS450
853169,IPS65
853170,IPS314
853171,IPS281
853172,IPS140
853173,IPS93
853174,IPS118
853175,IPS408
853176,IPS497
853177,IPS55
853178,IPS111
853179,IPS368
853180,IPS234
853181,IPS446
853182,IPS133
853183,IPS277
853184,IPS271
853185,IPS427
853186,IPS73
853187,IPS186
853188,IPS492
853189,IPS129
853190,IPS274
853191,IPS247
853192,IPS239
853193,IPS337
853194,IPS267
853195,IPS133
853196,IPS29
853197,IPS498
853198,IPS384
853199,IPS474
853200,IPS418
853201,IPS89
853202,IPS498
853203,IPS245
853204,IPS24
853205,IPS246
853206,IPS427
853207,IPS318
853208,IPS271
853209,IPS218
853210,IPS132
853211,IPS496
853212,IPS208
853213,IPS171
853214,IPS62
853215,IPS261
853216,IPS70
853217,IPS362
853218,IPS355
853219,IPS463
853220,IPS360
853221,IPS490
853222,IPS315
853223,IPS293
853224,IPS243
853225,IPS190
853226,IPS58
853227,IPS19
853228,IPS259
853229,IPS133
853230,IPS399
853231,IPS11
853232,IPS174
853233,IPS115
853234,IPS469
853235,IPS482
853236,IPS232
853237,IPS280
853238,IPS431
853239,IPS257
853240,IPS197
853241,IPS5
853242,IPS88
853243,IPS172
853244,IPS269
853245,IPS24
853246,IPS471
853247,IPS72
853248,IPS317
853249,IPS242
853250,IPS286
853251,IPS276
853252,IPS59
853253,IPS11
853254,IPS302
853255,IPS173
853256,IPS154
853257,IPS138
853258,IPS107
853259,IPS288
853260,IPS357
853261,IPS416
853262,IPS215
